Algorithm,Processors,Size(bytes),Avg_Latency(us)
1,256,8192,667.00
1,256,16384,232.45
1,256,32768,275.46
1,256,65536,622.17
1,256,131072,1111.52
1,256,262144,1977.39
1,256,524288,4209.16
1,256,1048576,10806.00
2,2,1,1.89
2,2,2,0.17
2,2,4,0.16
2,2,8,0.19
2,2,16,0.22
2,2,32,0.19
2,2,64,0.20
2,2,128,1.68
2,2,256,9.20
2,2,512,1.70
2,2,1024,1.44
2,2,2048,1.40
2,2,4096,5.97
2,2,8192,5.45
2,2,16384,6.86
2,2,32768,6.34
2,2,65536,8.36
2,2,131072,15.22
2,2,262144,26.53
2,2,524288,54.00
2,2,1048576,100.51
2,4,1,0.92
2,4,2,0.19
2,4,4,0.18
2,4,8,0.18
2,4,16,0.17
2,4,32,0.24
2,4,64,0.26
2,4,128,3.40
2,4,256,5.74
2,4,512,2.99
2,4,1024,4.38
2,4,2048,8.73
2,4,4096,9.28
2,4,8192,12.43
2,4,16384,5.30
2,4,32768,13.34
2,4,65536,14.35
2,4,131072,25.40
2,4,262144,42.50
2,4,524288,88.22
2,4,1048576,169.89
2,8,1,10.21
2,8,2,0.90
2,8,4,2.08
2,8,8,0.78
2,8,16,0.89
2,8,32,1.68
2,8,64,2.01
2,8,128,18.08
2,8,256,8.36
2,8,512,9.37
2,8,1024,6.06
2,8,2048,13.74
2,8,4096,18.05
2,8,8192,22.09
2,8,16384,16.98
2,8,32768,18.91
2,8,65536,32.42
2,8,131072,64.14
2,8,262144,114.10
2,8,524288,235.60
2,8,1048576,443.02
2,16,1,1.42
2,16,2,1.13
2,16,4,4.32
2,16,8,3.13
2,16,16,0.92
2,16,32,1.39
2,16,64,1.45
2,16,128,9.37
2,16,256,6.67
2,16,512,9.52
2,16,1024,8.38
2,16,2048,18.22
2,16,4096,21.03
2,16,8192,32.18
2,16,16384,20.32
2,16,32768,26.85
2,16,65536,52.95
2,16,131072,98.33
2,16,262144,209.14
2,16,524288,484.85
2,16,1048576,1052.25
2,32,1,2.50
2,32,2,11.11
2,32,4,3.87
2,32,8,14.00
2,32,16,4.31
2,32,32,2.68
2,32,64,6.39
2,32,128,16.08
2,32,256,14.20
2,32,512,29.03
2,32,1024,20.23
2,32,2048,33.45
2,32,4096,40.07
2,32,8192,49.39
2,32,16384,35.17
2,32,32768,45.60
2,32,65536,82.45
2,32,131072,162.34
2,32,262144,331.01
2,32,524288,683.96
2,32,1048576,1320.81
2,48,1,174.10
2,48,2,18.14
2,48,4,12.11
2,48,8,8.55
2,48,16,13.90
2,48,32,7.43
2,48,64,10.21
2,48,128,43.31
2,48,256,36.13
2,48,512,33.36
2,48,1024,38.13
2,48,2048,55.83
2,48,4096,72.20
2,48,8192,222.33
2,48,16384,56.73
2,48,32768,89.98
2,48,65536,128.10
2,48,131072,235.75
2,48,262144,482.23
2,48,524288,948.10
2,48,1048576,1895.18
2,64,1,7.76
2,64,2,30.78
2,64,4,8.08
2,64,8,30.95
2,64,16,10.95
2,64,32,12.91
2,64,64,16.44
2,64,128,50.32
2,64,256,60.43
2,64,512,34.92
2,64,1024,37.68
2,64,2048,44.28
2,64,4096,67.81
2,64,8192,87.02
2,64,16384,74.76
2,64,32768,81.72
2,64,65536,147.54
2,64,131072,293.42
2,64,262144,548.62
2,64,524288,1123.20
2,64,1048576,2225.82
2,96,1,10.76
2,96,2,61.20
2,96,4,16.50
2,96,8,16.73
2,96,16,26.85
2,96,32,14.57
2,96,64,54.09
2,96,128,91.06
2,96,256,77.52
2,96,512,60.06
2,96,1024,74.86
2,96,2048,95.90
2,96,4096,111.93
2,96,8192,139.55
2,96,16384,100.37
2,96,32768,124.07
2,96,65536,216.30
2,96,131072,384.35
2,96,262144,750.53
2,96,524288,1538.67
2,96,1048576,3036.12
2,128,1,14.27
2,128,2,72.49
2,128,4,21.49
2,128,8,25.16
2,128,16,196.47
2,128,32,29.30
2,128,64,225.17
2,128,128,102.72
2,128,256,94.06
2,128,512,81.73
2,128,1024,123.01
2,128,2048,113.42
2,128,4096,151.26
2,128,8192,186.62
2,128,16384,126.90
2,128,32768,162.53
2,128,65536,298.77
2,128,131072,528.95
2,128,262144,1013.69
2,128,524288,2078.80
2,128,1048576,4023.54
2,176,1,2348.33
2,176,2,79.08
2,176,4,38.95
2,176,8,34.65
2,176,16,39.26
2,176,32,28.73
2,176,64,73.02
2,176,128,177.68
2,176,256,135.39
2,176,512,131.76
2,176,1024,143.74
2,176,2048,191.59
2,176,4096,246.05
2,176,8192,353.58
2,176,16384,213.00
2,176,32768,275.55
2,176,65536,408.51
2,176,131072,666.15
2,176,262144,1226.02
2,176,524288,2393.12
2,176,1048576,4436.58
2,224,1,4892.43
2,224,2,84.70
2,224,4,52.82
2,224,8,56.16
2,224,16,50.61
2,224,32,31.40
2,224,64,84.92
2,224,128,215.22
2,224,256,156.37
2,224,512,161.85
2,224,1024,166.22
2,224,2048,215.75
2,224,4096,288.18
2,224,8192,355.63
2,224,16384,263.31
2,224,32768,2995.13
2,224,65536,472.30
2,224,131072,785.02
2,224,262144,1459.66
2,224,524288,2706.33
2,224,1048576,5341.38
2,256,1,22.38
2,256,2,16.15
2,256,4,13.68
2,256,8,10.79
2,256,16,14.37
2,256,32,13.28
2,256,64,11.33
2,256,128,93.01
2,256,256,228.03
2,256,512,116.72
2,256,1024,139.81
2,256,2048,138.75
2,256,4096,264.71
2,256,8192,331.53
2,256,16384,301.16
2,256,32768,294.98
2,256,65536,464.81
2,256,131072,860.48
2,256,262144,1529.54
2,256,524288,3001.38
2,256,1048576,5502.83
5,2,1,211.92
5,2,2,0.19
5,2,4,0.19
5,2,8,0.19
5,2,16,0.21
5,2,32,0.23
5,2,64,0.21
5,2,128,1.40
5,2,256,9.12
5,2,512,1.37
5,2,1024,1.35
5,2,2048,1.47
5,2,4096,9.17
5,2,8192,5.65
5,2,16384,6.47
5,2,32768,6.99
5,2,65536,8.66
5,2,131072,14.85
5,2,262144,25.66
5,2,524288,53.90
5,2,1048576,97.82
5,4,1,0.55
5,4,2,0.24
5,4,4,0.21
5,4,8,0.20
5,4,16,0.20
5,4,32,0.20
5,4,64,0.80
5,4,128,2.93
5,4,256,6.26
5,4,512,2.58
5,4,1024,5.06
5,4,2048,5.28
5,4,4096,8.33
5,4,8192,14.22
5,4,16384,6.32
5,4,32768,20.65
5,4,65536,16.38
5,4,131072,24.72
5,4,262144,51.05
5,4,524288,88.68
5,4,1048576,194.98
5,8,1,18.11
5,8,2,0.76
5,8,4,1.73
5,8,8,0.86
5,8,16,0.51
5,8,32,3.23
5,8,64,1.29
5,8,128,13.05
5,8,256,6.97
5,8,512,9.14
5,8,1024,6.99
5,8,2048,19.87
5,8,4096,16.81
5,8,8192,19.66
5,8,16384,15.90
5,8,32768,22.29
5,8,65536,43.51
5,8,131072,63.93
5,8,262144,127.64
5,8,524288,233.39
5,8,1048576,458.29
5,16,1,3.04
5,16,2,1.23
5,16,4,2.41
5,16,8,3.01
5,16,16,1.13
5,16,32,2.37
5,16,64,1.39
5,16,128,10.16
5,16,256,6.76
5,16,512,9.24
5,16,1024,9.62
5,16,2048,16.66
5,16,4096,23.28
5,16,8192,29.72
5,16,16384,22.39
5,16,32768,34.80
5,16,65536,74.75
5,16,131072,147.18
5,16,262144,306.02
5,16,524288,578.78
5,16,1048576,1099.68
5,32,1,2.96
5,32,2,25.17
5,32,4,3.58
5,32,8,3.98
5,32,16,3.80
5,32,32,3.54
5,32,64,25.32
5,32,128,13.70
5,32,256,13.77
5,32,512,22.08
5,32,1024,17.71
5,32,2048,31.31
5,32,4096,37.27
5,32,8192,51.97
5,32,16384,37.21
5,32,32768,58.88
5,32,65536,156.31
5,32,131072,281.89
5,32,262144,567.99
5,32,524288,1068.99
5,32,1048576,2102.10
5,48,1,379.76
5,48,2,18.68
5,48,4,6.87
5,48,8,7.01
5,48,16,5.58
5,48,32,6.23
5,48,64,41.60
5,48,128,36.68
5,48,256,28.81
5,48,512,20.72
5,48,1024,36.42
5,48,2048,36.93
5,48,4096,49.52
5,48,8192,64.16
5,48,16384,58.82
5,48,32768,92.53
5,48,65536,181.96
5,48,131072,512.00
5,48,262144,763.83
5,48,524288,1417.05
5,48,1048576,2829.70
5,64,1,4.40
5,64,2,14.15
5,64,4,5.84
5,64,8,6.65
5,64,16,5.74
5,64,32,5.91
5,64,64,28.21
5,64,128,20.50
5,64,256,28.80
5,64,512,23.40
5,64,1024,31.13
5,64,2048,33.50
5,64,4096,57.50
5,64,8192,70.52
5,64,16384,68.12
5,64,32768,126.28
5,64,65536,241.62
5,64,131072,453.28
5,64,262144,912.21
5,64,524288,1835.64
5,64,1048576,3354.61
5,96,1,4.29
5,96,2,29.01
5,96,4,9.28
5,96,8,7.19
5,96,16,13.17
5,96,32,7.69
5,96,64,30.89
5,96,128,40.13
5,96,256,27.06
5,96,512,27.16
5,96,1024,39.98
5,96,2048,41.71
5,96,4096,50.36
5,96,8192,69.55
5,96,16384,105.11
5,96,32768,215.31
5,96,65536,432.64
5,96,131072,771.50
5,96,262144,1421.98
5,96,524288,2696.12
5,96,1048576,4855.48
5,128,1,6.15
5,128,2,31.82
5,128,4,19.07
5,128,8,10.26
5,128,16,14.27
5,128,32,11.50
5,128,64,68.20
5,128,128,53.36
5,128,256,40.73
5,128,512,38.71
5,128,1024,49.26
5,128,2048,54.47
5,128,4096,115.15
5,128,8192,102.81
5,128,16384,147.45
5,128,32768,266.26
5,128,65536,549.70
5,128,131072,1110.66
5,128,262144,2060.71
5,128,524288,3838.94
5,128,1048576,7014.43
5,176,1,1330.83
5,176,2,20.62
5,176,4,9.09
5,176,8,10.21
5,176,16,8.16
5,176,32,12.61
5,176,64,32.52
5,176,128,30.23
5,176,256,38.91
5,176,512,53.47
5,176,1024,45.89
5,176,2048,56.28
5,176,4096,72.77
5,176,8192,84.80
5,176,16384,148.65
5,176,32768,454.48
5,176,65536,615.93
5,176,131072,1152.90
5,176,262144,2128.30
5,176,524288,3953.54
5,176,1048576,7817.67
5,224,1,1402.95
5,224,2,472.66
5,224,4,7.44
5,224,8,19.04
5,224,16,11.79
5,224,32,14.18
5,224,64,148.29
5,224,128,705.58
5,224,256,131.93
5,224,512,87.67
5,224,1024,85.66
5,224,2048,79.89
5,224,4096,93.41
5,224,8192,112.24
5,224,16384,185.33
5,224,32768,337.00
5,224,65536,671.24
5,224,131072,1166.68
5,224,262144,2298.14
5,224,524288,4797.68
5,224,1048576,9646.90
5,256,1,2.66
5,256,2,3.84
5,256,4,10.55
5,256,8,14.86
5,256,16,9.36
5,256,32,11.92
5,256,64,73.42
5,256,128,23.43
5,256,256,965.35
5,256,512,60.96
5,256,1024,35.61
5,256,2048,58.07
5,256,4096,76.51
5,256,8192,116.68
5,256,16384,192.62
5,256,32768,389.41
5,256,65536,733.00
5,256,131072,1227.33
5,256,262144,2556.87
5,256,524288,4925.92
5,256,1048576,10117.37
0,2,1,288.14
0,2,2,1.06
0,2,4,0.17
0,2,8,0.20
0,2,16,0.19
0,2,32,0.19
0,2,64,0.21
0,2,128,1.38
0,2,256,9.46
0,2,512,1.37
0,2,1024,2.56
0,2,2048,1.77
0,2,4096,6.85
0,2,8192,5.33
0,2,16384,7.18
0,2,32768,13.67
0,2,65536,9.21
0,2,131072,14.22
0,2,262144,26.95
0,2,524288,51.00
0,2,1048576,96.61
0,4,1,1.05
0,4,2,0.27
0,4,4,0.21
0,4,8,0.20
0,4,16,0.22
0,4,32,0.20
0,4,64,0.81
0,4,128,2.68
0,4,256,9.69
0,4,512,2.70
0,4,1024,4.94
0,4,2048,8.26
0,4,4096,9.96
0,4,8192,11.96
0,4,16384,20.16
0,4,32768,10.68
0,4,65536,16.01
0,4,131072,28.87
0,4,262144,82.37
0,4,524288,161.10
0,4,1048576,268.73
0,8,1,0.67
0,8,2,0.82
0,8,4,4.29
0,8,8,0.64
0,8,16,1.73
0,8,32,1.79
0,8,64,0.93
0,8,128,11.10
0,8,256,5.62
0,8,512,10.84
0,8,1024,6.45
0,8,2048,15.12
0,8,4096,16.29
0,8,8192,21.30
0,8,16384,18.49
0,8,32768,50.32
0,8,65536,37.62
0,8,131072,74.68
0,8,262144,200.89
0,8,524288,393.40
0,8,1048576,809.76
0,16,1,1.05
0,16,2,1.22
0,16,4,4.20
0,16,8,3.46
0,16,16,0.86
0,16,32,0.70
0,16,64,1.39
0,16,128,10.11
0,16,256,7.45
0,16,512,9.93
0,16,1024,9.58
0,16,2048,53.56
0,16,4096,24.65
0,16,8192,30.02
0,16,16384,23.06
0,16,32768,36.76
0,16,65536,73.82
0,16,131072,129.08
0,16,262144,296.86
0,16,524288,592.08
0,16,1048576,1544.49
0,32,1,3.91
0,32,2,10.07
0,32,4,2.69
0,32,8,2.67
0,32,16,2.74
0,32,32,2.47
0,32,64,5.02
0,32,128,12.79
0,32,256,12.04
0,32,512,17.49
0,32,1024,15.76
0,32,2048,28.54
0,32,4096,31.81
0,32,8192,41.29
0,32,16384,20.73
0,32,32768,31.47
0,32,65536,62.70
0,32,131072,113.33
0,32,262144,256.81
0,32,524288,554.84
0,32,1048576,928.68
0,48,1,77.72
0,48,2,10.70
0,48,4,6.61
0,48,8,6.82
0,48,16,5.97
0,48,32,23.97
0,48,64,25.81
0,48,128,35.95
0,48,256,20.66
0,48,512,17.52
0,48,1024,29.72
0,48,2048,29.85
0,48,4096,42.01
0,48,8192,55.36
0,48,16384,29.47
0,48,32768,43.30
0,48,65536,272.98
0,48,131072,179.96
0,48,262144,950.55
0,48,524288,1146.53
0,48,1048576,1268.29
0,64,1,6.09
0,64,2,22.56
0,64,4,5.31
0,64,8,1.98
0,64,16,9.99
0,64,32,3.88
0,64,64,31.11
0,64,128,12.26
0,64,256,15.29
0,64,512,16.91
0,64,1024,16.14
0,64,2048,17.53
0,64,4096,40.51
0,64,8192,44.50
0,64,16384,28.33
0,64,32768,45.00
0,64,65536,82.80
0,64,131072,178.28
0,64,262144,405.98
0,64,524288,844.59
0,64,1048576,1423.56
0,96,1,6.17
0,96,2,13.56
0,96,4,7.55
0,96,8,7.80
0,96,16,5.40
0,96,32,7.55
0,96,64,6.63
0,96,128,17.30
0,96,256,29.03
0,96,512,22.52
0,96,1024,32.82
0,96,2048,41.03
0,96,4096,45.92
0,96,8192,58.46
0,96,16384,31.45
0,96,32768,50.91
0,96,65536,105.80
0,96,131072,209.90
0,96,262144,439.14
0,96,524288,938.03
0,96,1048576,1718.31
0,128,1,7.76
0,128,2,29.53
0,128,4,9.26
0,128,8,8.21
0,128,16,7.09
0,128,32,12.23
0,128,64,31.28
0,128,128,26.11
0,128,256,34.96
0,128,512,28.44
0,128,1024,47.13
0,128,2048,48.43
0,128,4096,58.76
0,128,8192,94.95
0,128,16384,147.73
0,128,32768,273.42
0,128,65536,122.03
0,128,131072,245.50
0,128,262144,513.27
0,128,524288,1078.15
0,128,1048576,1935.74
0,176,1,423.21
0,176,2,23.93
0,176,4,10.16
0,176,8,10.53
0,176,16,7.76
0,176,32,15.13
0,176,64,47.91
0,176,128,37.18
0,176,256,42.88
0,176,512,53.28
0,176,1024,49.33
0,176,2048,66.27
0,176,4096,75.35
0,176,8192,92.12
0,176,16384,183.09
0,176,32768,326.18
0,176,65536,183.89
0,176,131072,269.68
0,176,262144,543.81
0,176,524288,1154.03
0,176,1048576,2119.94
0,224,1,514.24
0,224,2,25.10
0,224,4,11.54
0,224,8,16.89
0,224,16,17.44
0,224,32,19.18
0,224,64,99.63
0,224,128,307.94
0,224,256,691.13
0,224,512,40.28
0,224,1024,43.54
0,224,2048,61.05
0,224,4096,85.12
0,224,8192,119.57
0,224,16384,210.28
0,224,32768,341.99
0,224,65536,163.93
0,224,131072,284.79
0,224,262144,545.59
0,224,524288,1136.49
0,224,1048576,1876.04
0,256,1,2.28
0,256,2,2.44
0,256,4,1.56
0,256,8,2.27
0,256,16,1.04
0,256,32,2.10
0,256,64,2.66
0,256,128,17.10
0,256,256,26.95
0,256,512,23.08
0,256,1024,28.07
0,256,2048,37.80
0,256,4096,58.70
0,256,8192,66.51
0,256,16384,1979.15
0,256,32768,98.07
0,256,65536,127.81
0,256,131072,219.56
0,256,262144,457.90
0,256,524288,946.09
0,256,1048576,1482.11
